path_A,path_B,A_model,B_model,prompt,VQ,MQ,TA,Overall,fps_A,num_frames_A,fps_B,num_frames_B
videos/qingying/qingying_00367.mp4,videos/luma1.6/luma1.6_00367.mp4,qingying,luma1.6,"A deserted tropical island with crystal-clear waters, dense palm trees, and a sandy beach. The camera slowly pans across the island, revealing a hidden cove with a small, makeshift shelter and a campfire. The animation emphasizes the serene beauty of the natural environment, with attention to the gentle sway of the palm trees and the sparkling reflections on the water.",B,B,A,A,16.0,96.0,24.0,121.0
videos/qingying/qingying_00367.mp4,videos/CogVideoX/Cog5B_00367.mp4,qingying,CogVideoX,"A deserted tropical island with crystal-clear waters, dense palm trees, and a sandy beach. The camera slowly pans across the island, revealing a hidden cove with a small, makeshift shelter and a campfire. The animation emphasizes the serene beauty of the natural environment, with attention to the gentle sway of the palm trees and the sparkling reflections on the water.",B,B,same,B,16.0,96.0,8.0,49.0
videos/qingying/qingying_00367.mp4,videos/kling1.5/kling1.5_00367.mp4,qingying,kling1.5,"A deserted tropical island with crystal-clear waters, dense palm trees, and a sandy beach. The camera slowly pans across the island, revealing a hidden cove with a small, makeshift shelter and a campfire. The animation emphasizes the serene beauty of the natural environment, with attention to the gentle sway of the palm trees and the sparkling reflections on the water.",B,B,A,A,16.0,96.0,30.0,153.0
videos/qingying/qingying_00367.mp4,videos/opensora1.2/OpenSora1.2_00367.mp4,qingying,opensora1.2,"A deserted tropical island with crystal-clear waters, dense palm trees, and a sandy beach. The camera slowly pans across the island, revealing a hidden cove with a small, makeshift shelter and a campfire. The animation emphasizes the serene beauty of the natural environment, with attention to the gentle sway of the palm trees and the sparkling reflections on the water.",same,A,same,A,16.0,96.0,24.0,102.0
videos/qingying/qingying_00367.mp4,videos/tongyi/tongyi_00367.mp4,qingying,tongyi,"A deserted tropical island with crystal-clear waters, dense palm trees, and a sandy beach. The camera slowly pans across the island, revealing a hidden cove with a small, makeshift shelter and a campfire. The animation emphasizes the serene beauty of the natural environment, with attention to the gentle sway of the palm trees and the sparkling reflections on the water.",same,B,same,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00368.mp4,videos/luma1.6/luma1.6_00368.mp4,qingying,luma1.6,"A close-up shot of a tiger prowling through the underbrush, its orange and black stripes camouflaging perfectly with the shadows. The camera captures the tiger’s intense gaze, muscular build, and the detailed patterns of its fur.",B,B,A,B,16.0,96.0,24.0,121.0
videos/qingying/qingying_00368.mp4,videos/kling1.5/kling1.5_00368.mp4,qingying,kling1.5,"A close-up shot of a tiger prowling through the underbrush, its orange and black stripes camouflaging perfectly with the shadows. The camera captures the tiger’s intense gaze, muscular build, and the detailed patterns of its fur.",A,B,B,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00368.mp4,videos/vidu/vidu_00368.mp4,qingying,vidu,"A close-up shot of a tiger prowling through the underbrush, its orange and black stripes camouflaging perfectly with the shadows. The camera captures the tiger’s intense gaze, muscular build, and the detailed patterns of its fur.",A,B,A,A,16.0,96.0,16.0,60.0
videos/qingying/qingying_00368.mp4,videos/CogVideoX/Cog5B_00368.mp4,qingying,CogVideoX,"A close-up shot of a tiger prowling through the underbrush, its orange and black stripes camouflaging perfectly with the shadows. The camera captures the tiger’s intense gaze, muscular build, and the detailed patterns of its fur.",B,B,A,B,16.0,96.0,8.0,49.0
videos/qingying/qingying_00368.mp4,videos/kling/kling_00368.mp4,qingying,kling,"A close-up shot of a tiger prowling through the underbrush, its orange and black stripes camouflaging perfectly with the shadows. The camera captures the tiger’s intense gaze, muscular build, and the detailed patterns of its fur.",A,B,A,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00368.mp4,videos/gen3/gen3_00368.mp4,qingying,gen3,"A close-up shot of a tiger prowling through the underbrush, its orange and black stripes camouflaging perfectly with the shadows. The camera captures the tiger’s intense gaze, muscular build, and the detailed patterns of its fur.",B,B,A,B,16.0,96.0,24.0,128.0
videos/qingying/qingying_00369.mp4,videos/vidu/vidu_00369.mp4,qingying,vidu,"A barren, desolate landscape with crumbling buildings, rusting vehicles, and dry, cracked earth. The camera slowly moves across the wasteland, focusing on the remnants of a once-thriving city now overtaken by nature. The animation is somber and detailed, with muted colors and a sense of emptiness pervading the scene, highlighting the aftermath of a cataclysmic event.",same,A,B,A,16.0,96.0,16.0,60.0
videos/qingying/qingying_00369.mp4,videos/minimax/minimax_00369.mp4,qingying,minimax,"A barren, desolate landscape with crumbling buildings, rusting vehicles, and dry, cracked earth. The camera slowly moves across the wasteland, focusing on the remnants of a once-thriving city now overtaken by nature. The animation is somber and detailed, with muted colors and a sense of emptiness pervading the scene, highlighting the aftermath of a cataclysmic event.",B,B,same,B,16.0,96.0,25.0,141.0
videos/qingying/qingying_00369.mp4,videos/opensora1.2/OpenSora1.2_00369.mp4,qingying,opensora1.2,"A barren, desolate landscape with crumbling buildings, rusting vehicles, and dry, cracked earth. The camera slowly moves across the wasteland, focusing on the remnants of a once-thriving city now overtaken by nature. The animation is somber and detailed, with muted colors and a sense of emptiness pervading the scene, highlighting the aftermath of a cataclysmic event.",same,A,same,A,16.0,96.0,24.0,102.0
videos/qingying/qingying_00369.mp4,videos/luma1.6/luma1.6_00369.mp4,qingying,luma1.6,"A barren, desolate landscape with crumbling buildings, rusting vehicles, and dry, cracked earth. The camera slowly moves across the wasteland, focusing on the remnants of a once-thriving city now overtaken by nature. The animation is somber and detailed, with muted colors and a sense of emptiness pervading the scene, highlighting the aftermath of a cataclysmic event.",same,B,same,A,16.0,96.0,24.0,121.0
videos/qingying/qingying_00370.mp4,videos/tongyi/tongyi_00370.mp4,qingying,tongyi,"A vast, underwater kingdom filled with colorful coral reefs, schools of fish, and majestic sea creatures. The camera dives through the water, passing by intricate coral structures and towering underwater castles. The animation captures the fluid, weightless motion of the marine life, with the sunlight filtering through the water casting a magical glow over the entire scene.",B,same,same,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00370.mp4,videos/kling1.5/kling1.5_00370.mp4,qingying,kling1.5,"A vast, underwater kingdom filled with colorful coral reefs, schools of fish, and majestic sea creatures. The camera dives through the water, passing by intricate coral structures and towering underwater castles. The animation captures the fluid, weightless motion of the marine life, with the sunlight filtering through the water casting a magical glow over the entire scene.",same,same,B,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00370.mp4,videos/opensora1.2/OpenSora1.2_00370.mp4,qingying,opensora1.2,"A vast, underwater kingdom filled with colorful coral reefs, schools of fish, and majestic sea creatures. The camera dives through the water, passing by intricate coral structures and towering underwater castles. The animation captures the fluid, weightless motion of the marine life, with the sunlight filtering through the water casting a magical glow over the entire scene.",same,same,B,same,16.0,96.0,24.0,102.0
videos/qingying/qingying_00370.mp4,videos/luma/luma_00370.mp4,qingying,luma,"A vast, underwater kingdom filled with colorful coral reefs, schools of fish, and majestic sea creatures. The camera dives through the water, passing by intricate coral structures and towering underwater castles. The animation captures the fluid, weightless motion of the marine life, with the sunlight filtering through the water casting a magical glow over the entire scene.",same,same,same,B,16.0,96.0,24.0,126.0
videos/qingying/qingying_00370.mp4,videos/CogVideoX/Cog5B_00370.mp4,qingying,CogVideoX,"A vast, underwater kingdom filled with colorful coral reefs, schools of fish, and majestic sea creatures. The camera dives through the water, passing by intricate coral structures and towering underwater castles. The animation captures the fluid, weightless motion of the marine life, with the sunlight filtering through the water casting a magical glow over the entire scene.",same,same,same,B,16.0,96.0,8.0,49.0
videos/qingying/qingying_00371.mp4,videos/kling1.5/kling1.5_00371.mp4,qingying,kling1.5,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",B,A,B,A,16.0,96.0,30.0,153.0
videos/qingying/qingying_00371.mp4,videos/easyanimatev4/Easyanimatev4_00371.mp4,qingying,easyanimatev4,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",same,A,A,A,16.0,96.0,24.0,144.0
videos/qingying/qingying_00371.mp4,videos/gen3/gen3_00371.mp4,qingying,gen3,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",same,A,same,B,16.0,96.0,24.0,128.0
videos/qingying/qingying_00371.mp4,videos/luma1.6/luma1.6_00371.mp4,qingying,luma1.6,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",same,A,B,A,16.0,96.0,24.0,121.0
videos/qingying/qingying_00371.mp4,videos/kling/kling_00371.mp4,qingying,kling,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",same,A,same,A,16.0,96.0,30.0,153.0
videos/qingying/qingying_00371.mp4,videos/CogVideoX/Cog5B_00371.mp4,qingying,CogVideoX,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",same,same,B,same,16.0,96.0,8.0,49.0
videos/qingying/qingying_00371.mp4,videos/opensora1.2/OpenSora1.2_00371.mp4,qingying,opensora1.2,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",same,A,same,A,16.0,96.0,24.0,102.0
videos/qingying/qingying_00371.mp4,videos/tongyi/tongyi_00371.mp4,qingying,tongyi,"A neon-lit, futuristic city at night, filled with towering skyscrapers, flying vehicles, and bustling streets. The camera moves through the city from a ground-level perspective, showcasing the contrast between the high-tech skyline and the gritty, rain-soaked streets below. The animation features vibrant colors, sharp lines, and a mix of technology and urban decay, creating a vivid, immersive world.",B,B,same,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00372.mp4,videos/luma1.6/luma1.6_00372.mp4,qingying,luma1.6,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,A,same,B,16.0,96.0,24.0,121.0
videos/qingying/qingying_00372.mp4,videos/tongyi/tongyi_00372.mp4,qingying,tongyi,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",B,B,A,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00372.mp4,videos/minimax/minimax_00372.mp4,qingying,minimax,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,B,same,B,16.0,96.0,25.0,141.0
videos/qingying/qingying_00372.mp4,videos/vidu/vidu_00372.mp4,qingying,vidu,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,A,A,B,16.0,96.0,16.0,60.0
videos/qingying/qingying_00372.mp4,videos/opensora1.2/OpenSora1.2_00372.mp4,qingying,opensora1.2,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,A,A,same,16.0,96.0,24.0,102.0
videos/qingying/qingying_00372.mp4,videos/kling/kling_00372.mp4,qingying,kling,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,B,same,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00372.mp4,videos/gen3/gen3_00372.mp4,qingying,gen3,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,A,A,same,16.0,96.0,24.0,128.0
videos/qingying/qingying_00372.mp4,videos/kling1.5/kling1.5_00372.mp4,qingying,kling1.5,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,A,same,same,16.0,96.0,30.0,153.0
videos/qingying/qingying_00372.mp4,videos/easyanimatev4/Easyanimatev4_00372.mp4,qingying,easyanimatev4,"A surreal, dreamlike world where the laws of physics seem to bend and twist. The landscape includes floating islands, upside-down mountains, and rivers that flow into the sky. The camera moves smoothly through this bizarre environment, following a character as they explore the strange, shifting scenery. The animation emphasizes the fluidity and unpredictability of the world, with colors and shapes constantly changing.",same,A,A,A,16.0,96.0,24.0,144.0
videos/qingying/qingying_00374.mp4,videos/opensora1.2/OpenSora1.2_00374.mp4,qingying,opensora1.2,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",A,B,same,B,16.0,96.0,24.0,102.0
videos/qingying/qingying_00374.mp4,videos/vidu/vidu_00374.mp4,qingying,vidu,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",A,B,A,same,16.0,96.0,16.0,60.0
videos/qingying/qingying_00374.mp4,videos/easyanimatev4/Easyanimatev4_00374.mp4,qingying,easyanimatev4,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",A,same,A,same,16.0,96.0,24.0,144.0
videos/qingying/qingying_00374.mp4,videos/minimax/minimax_00374.mp4,qingying,minimax,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",B,B,same,B,16.0,96.0,25.0,141.0
videos/qingying/qingying_00374.mp4,videos/CogVideoX/Cog5B_00374.mp4,qingying,CogVideoX,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",same,same,same,A,16.0,96.0,8.0,49.0
videos/qingying/qingying_00374.mp4,videos/kling/kling_00374.mp4,qingying,kling,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",same,B,same,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00374.mp4,videos/gen3/gen3_00374.mp4,qingying,gen3,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",B,B,same,B,16.0,96.0,24.0,128.0
videos/qingying/qingying_00374.mp4,videos/luma1.6/luma1.6_00374.mp4,qingying,luma1.6,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",B,B,A,B,16.0,96.0,24.0,121.0
videos/qingying/qingying_00374.mp4,videos/tongyi/tongyi_00374.mp4,qingying,tongyi,"A vibrant, enchanted forest filled with towering, glowing mushrooms, sparkling waterfalls, and magical creatures that flit through the trees. The camera glides through the forest, capturing the rich detail of the environment, from the dappled sunlight filtering through the leaves to the small, hidden creatures peeking out from behind the foliage. The animation emphasizes the lush, otherworldly beauty of the setting, with the environment almost feeling alive.",A,same,B,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00375.mp4,videos/vidu/vidu_00375.mp4,qingying,vidu,"A mysterious, cloaked figure wanders through a haunted forest, where the trees are alive with glowing eyes and whispers. The camera follows from behind, with occasional close-ups on the figure’s hand as it casts spells to ward off spirits. The animation is eerie and atmospheric, with dark, muted colors and flickering shadows creating a sense of danger and otherworldliness.",same,same,B,same,16.0,96.0,16.0,60.0
videos/qingying/qingying_00375.mp4,videos/CogVideoX/Cog5B_00375.mp4,qingying,CogVideoX,"A mysterious, cloaked figure wanders through a haunted forest, where the trees are alive with glowing eyes and whispers. The camera follows from behind, with occasional close-ups on the figure’s hand as it casts spells to ward off spirits. The animation is eerie and atmospheric, with dark, muted colors and flickering shadows creating a sense of danger and otherworldliness.",same,same,same,B,16.0,96.0,8.0,49.0
videos/qingying/qingying_00375.mp4,videos/gen3/gen3_00375.mp4,qingying,gen3,"A mysterious, cloaked figure wanders through a haunted forest, where the trees are alive with glowing eyes and whispers. The camera follows from behind, with occasional close-ups on the figure’s hand as it casts spells to ward off spirits. The animation is eerie and atmospheric, with dark, muted colors and flickering shadows creating a sense of danger and otherworldliness.",same,B,same,B,16.0,96.0,24.0,128.0
videos/qingying/qingying_00376.mp4,videos/tongyi/tongyi_00376.mp4,qingying,tongyi,"In a bustling coffee shop, a barista with an over-the-top, energetic personality juggles multiple orders while cracking jokes with customers. The camera moves quickly, following the barista’s exaggerated movements as they whip up drinks, spin around, and engage in humorous banter. The animation is lively and fast-paced, with a focus on the barista’s expressive face and the lively atmosphere of the coffee shop.",B,same,same,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00376.mp4,videos/easyanimatev4/Easyanimatev4_00376.mp4,qingying,easyanimatev4,"In a bustling coffee shop, a barista with an over-the-top, energetic personality juggles multiple orders while cracking jokes with customers. The camera moves quickly, following the barista’s exaggerated movements as they whip up drinks, spin around, and engage in humorous banter. The animation is lively and fast-paced, with a focus on the barista’s expressive face and the lively atmosphere of the coffee shop.",same,same,same,same,16.0,96.0,24.0,144.0
videos/qingying/qingying_00376.mp4,videos/opensora1.2/OpenSora1.2_00376.mp4,qingying,opensora1.2,"In a bustling coffee shop, a barista with an over-the-top, energetic personality juggles multiple orders while cracking jokes with customers. The camera moves quickly, following the barista’s exaggerated movements as they whip up drinks, spin around, and engage in humorous banter. The animation is lively and fast-paced, with a focus on the barista’s expressive face and the lively atmosphere of the coffee shop.",same,same,A,same,16.0,96.0,24.0,102.0
videos/qingying/qingying_00376.mp4,videos/gen3/gen3_00376.mp4,qingying,gen3,"In a bustling coffee shop, a barista with an over-the-top, energetic personality juggles multiple orders while cracking jokes with customers. The camera moves quickly, following the barista’s exaggerated movements as they whip up drinks, spin around, and engage in humorous banter. The animation is lively and fast-paced, with a focus on the barista’s expressive face and the lively atmosphere of the coffee shop.",B,same,B,B,16.0,96.0,24.0,128.0
videos/qingying/qingying_00376.mp4,videos/kling1.5/kling1.5_00376.mp4,qingying,kling1.5,"In a bustling coffee shop, a barista with an over-the-top, energetic personality juggles multiple orders while cracking jokes with customers. The camera moves quickly, following the barista’s exaggerated movements as they whip up drinks, spin around, and engage in humorous banter. The animation is lively and fast-paced, with a focus on the barista’s expressive face and the lively atmosphere of the coffee shop.",same,same,same,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00378.mp4,videos/minimax/minimax_00378.mp4,qingying,minimax,"In a futuristic, neon-lit cityscape, two rival robots engage in a high-speed chase across rooftops, leaping between buildings and dodging energy blasts. The camera alternates between fast-paced tracking shots and dramatic slow-motion sequences, capturing the intensity of the pursuit. The animation is filled with sharp, dynamic movements, with the robots showcasing a variety of combat techniques, from hand-to-hand combat to advanced weaponry.",same,same,B,B,16.0,96.0,25.0,141.0
videos/qingying/qingying_00378.mp4,videos/luma/luma_00378.mp4,qingying,luma,"In a futuristic, neon-lit cityscape, two rival robots engage in a high-speed chase across rooftops, leaping between buildings and dodging energy blasts. The camera alternates between fast-paced tracking shots and dramatic slow-motion sequences, capturing the intensity of the pursuit. The animation is filled with sharp, dynamic movements, with the robots showcasing a variety of combat techniques, from hand-to-hand combat to advanced weaponry.",same,same,B,B,16.0,96.0,24.0,126.0
videos/qingying/qingying_00378.mp4,videos/luma1.6/luma1.6_00378.mp4,qingying,luma1.6,"In a futuristic, neon-lit cityscape, two rival robots engage in a high-speed chase across rooftops, leaping between buildings and dodging energy blasts. The camera alternates between fast-paced tracking shots and dramatic slow-motion sequences, capturing the intensity of the pursuit. The animation is filled with sharp, dynamic movements, with the robots showcasing a variety of combat techniques, from hand-to-hand combat to advanced weaponry.",same,same,same,B,16.0,96.0,24.0,121.0
videos/qingying/qingying_00378.mp4,videos/kling1.5/kling1.5_00378.mp4,qingying,kling1.5,"In a futuristic, neon-lit cityscape, two rival robots engage in a high-speed chase across rooftops, leaping between buildings and dodging energy blasts. The camera alternates between fast-paced tracking shots and dramatic slow-motion sequences, capturing the intensity of the pursuit. The animation is filled with sharp, dynamic movements, with the robots showcasing a variety of combat techniques, from hand-to-hand combat to advanced weaponry.",same,same,same,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00378.mp4,videos/vidu/vidu_00378.mp4,qingying,vidu,"In a futuristic, neon-lit cityscape, two rival robots engage in a high-speed chase across rooftops, leaping between buildings and dodging energy blasts. The camera alternates between fast-paced tracking shots and dramatic slow-motion sequences, capturing the intensity of the pursuit. The animation is filled with sharp, dynamic movements, with the robots showcasing a variety of combat techniques, from hand-to-hand combat to advanced weaponry.",same,same,B,same,16.0,96.0,16.0,60.0
videos/qingying/qingying_00379.mp4,videos/easyanimatev4/Easyanimatev4_00379.mp4,qingying,easyanimatev4,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,A,A,16.0,96.0,24.0,144.0
videos/qingying/qingying_00379.mp4,videos/kling1.5/kling1.5_00379.mp4,qingying,kling1.5,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,A,B,16.0,96.0,30.0,153.0
videos/qingying/qingying_00379.mp4,videos/luma1.6/luma1.6_00379.mp4,qingying,luma1.6,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,A,B,16.0,96.0,24.0,121.0
videos/qingying/qingying_00379.mp4,videos/luma/luma_00379.mp4,qingying,luma,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,A,B,16.0,96.0,24.0,126.0
videos/qingying/qingying_00379.mp4,videos/CogVideoX/Cog5B_00379.mp4,qingying,CogVideoX,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,B,B,16.0,96.0,8.0,49.0
videos/qingying/qingying_00379.mp4,videos/vidu/vidu_00379.mp4,qingying,vidu,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,same,same,16.0,96.0,16.0,60.0
videos/qingying/qingying_00379.mp4,videos/minimax/minimax_00379.mp4,qingying,minimax,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,B,B,A,B,16.0,96.0,25.0,141.0
videos/qingying/qingying_00379.mp4,videos/gen3/gen3_00379.mp4,qingying,gen3,A medium shot of a deer gracefully leaping over a narrow stream in a forest. The camera captures the powerful push-off from its hind leg,same,same,A,same,16.0,96.0,24.0,128.0
videos/qingying/qingying_00380.mp4,videos/minimax/minimax_00380.mp4,qingying,minimax,"A tall, lanky character and a short, round character team up for a series of misadventures in a bustling city. The camera follows them as they try to navigate the crowded streets, with the tall character constantly bumping into signs and the short character getting lost in the crowd. The animation highlights their contrasting physiques and comedic timing, with exaggerated expressions and slapstick humor driving the narrative.",same,same,A,B,16.0,96.0,25.0,141.0
videos/qingying/qingying_00380.mp4,videos/tongyi/tongyi_00380.mp4,qingying,tongyi,"A tall, lanky character and a short, round character team up for a series of misadventures in a bustling city. The camera follows them as they try to navigate the crowded streets, with the tall character constantly bumping into signs and the short character getting lost in the crowd. The animation highlights their contrasting physiques and comedic timing, with exaggerated expressions and slapstick humor driving the narrative.",B,B,same,B,16.0,96.0,30.0,152.0
videos/qingying/qingying_00380.mp4,videos/gen3/gen3_00380.mp4,qingying,gen3,"A tall, lanky character and a short, round character team up for a series of misadventures in a bustling city. The camera follows them as they try to navigate the crowded streets, with the tall character constantly bumping into signs and the short character getting lost in the crowd. The animation highlights their contrasting physiques and comedic timing, with exaggerated expressions and slapstick humor driving the narrative.",same,same,A,same,16.0,96.0,24.0,256.0
videos/qingying/qingying_00380.mp4,videos/easyanimatev4/Easyanimatev4_00380.mp4,qingying,easyanimatev4,"A tall, lanky character and a short, round character team up for a series of misadventures in a bustling city. The camera follows them as they try to navigate the crowded streets, with the tall character constantly bumping into signs and the short character getting lost in the crowd. The animation highlights their contrasting physiques and comedic timing, with exaggerated expressions and slapstick humor driving the narrative.",same,same,A,same,16.0,96.0,24.0,144.0
videos/qingying/qingying_00380.mp4,videos/vidu/vidu_00380.mp4,qingying,vidu,"A tall, lanky character and a short, round character team up for a series of misadventures in a bustling city. The camera follows them as they try to navigate the crowded streets, with the tall character constantly bumping into signs and the short character getting lost in the crowd. The animation highlights their contrasting physiques and comedic timing, with exaggerated expressions and slapstick humor driving the narrative.",same,same,A,B,16.0,96.0,16.0,60.0
